"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"478","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 04:09:11,FALSE,NA,"1266220013863796737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CallingAstro424",462,TRUE,FALSE,NA,NA
"479","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 04:06:06,FALSE,NA,"1266219238102089733",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kayms99",462,TRUE,FALSE,NA,NA
"480","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 04:04:59,FALSE,NA,"1266218956626391040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","avicarmi",462,TRUE,FALSE,NA,NA
"481","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 04:00:55,FALSE,NA,"1266217934864527360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kapitan_wow",462,TRUE,FALSE,NA,NA
"482","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:59:42,FALSE,NA,"1266217627094904835",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goshenhawk1",462,TRUE,FALSE,NA,NA
"483","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:55:49,FALSE,NA,"1266216652334604294",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NovemberMatters",462,TRUE,FALSE,NA,NA
"484","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:55:15,FALSE,NA,"1266216509212430337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CDW83828995",462,TRUE,FALSE,NA,NA
"485","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:53:58,FALSE,NA,"1266216187765104641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_NaMeLeSs2",462,TRUE,FALSE,NA,NA
"486","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:47:17,FALSE,NA,"1266214504532074496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brenda43232193",462,TRUE,FALSE,NA,NA
"487","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:44:49,FALSE,NA,"1266213882516967430",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WOW61106184",462,TRUE,FALSE,NA,NA
"488","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:42:33,FALSE,NA,"1266213313979039750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cyndi_SuHu",462,TRUE,FALSE,NA,NA
"489","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:30:03,FALSE,NA,"1266210167072468994",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LenteCurrite",462,TRUE,FALSE,NA,NA
"490","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:22:47,FALSE,NA,"1266208338880020481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmokinSam420",462,TRUE,FALSE,NA,NA
"491","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 03:12:49,FALSE,NA,"1266205830275203072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DKShaner1",462,TRUE,FALSE,NA,NA
"492","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:53:48,FALSE,NA,"1266201045060980736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LindacoxCox",462,TRUE,FALSE,NA,NA
"493","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:50:02,FALSE,NA,"1266200096561147904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbnabz",462,TRUE,FALSE,NA,NA
"494","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:39:17,FALSE,NA,"1266197391763484675",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kawney2",462,TRUE,FALSE,NA,NA
"495","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:35:21,FALSE,NA,"1266196402683678720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","irishchick341",462,TRUE,FALSE,NA,NA
"496","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:29:35,FALSE,NA,"1266194951244623872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roseenglishusa",462,TRUE,FALSE,NA,NA
"497","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:26:54,FALSE,NA,"1266194275970187264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SummerNight1973",462,TRUE,FALSE,NA,NA
"498","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:22:24,FALSE,NA,"1266193143734644737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hoodyshit1981",462,TRUE,FALSE,NA,NA
"499","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:21:16,FALSE,NA,"1266192858010222598",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dolittlle",462,TRUE,FALSE,NA,NA
"500","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:20:37,FALSE,NA,"1266192693434241024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lynn73136553",462,TRUE,FALSE,NA,NA
"501","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:16:33,FALSE,NA,"1266191668635750400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","perezkellyk",462,TRUE,FALSE,NA,NA
"502","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 02:02:40,FALSE,NA,"1266188175938072577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Keegan16Lee",462,TRUE,FALSE,NA,NA
"503","RT @newsography1: 5/26 Central Asia, MidEast Brief:

<U+0001F1F8><U+0001F1E6>'Never waste a crisis': Inside Saudi Arabia's shopping spree

<U+0001F1EE><U+0001F1F1>Israel ‘won’t miss h…",FALSE,0,NA,2020-05-29 01:58:06,FALSE,NA,"1266187025927020545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","familydisaster",4,TRUE,FALSE,NA,NA
"504","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:51:56,FALSE,NA,"1266185474344976384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lizzydebbie",462,TRUE,FALSE,NA,NA
"505","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:51:36,FALSE,NA,"1266185389749833728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rometioaquen",462,TRUE,FALSE,NA,NA
"506","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:45:02,FALSE,NA,"1266183739962544128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatithyanMy",462,TRUE,FALSE,NA,NA
"507","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:42:17,FALSE,NA,"1266183044999704577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Redbaylie",462,TRUE,FALSE,NA,NA
"508","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:38:40,FALSE,NA,"1266182138480787456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KassandraTroy",462,TRUE,FALSE,NA,NA
"509","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:32:43,FALSE,NA,"1266180637959938048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nathanielbumpo",462,TRUE,FALSE,NA,NA
"510","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:28:39,FALSE,NA,"1266179616261263361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moasaad1",462,TRUE,FALSE,NA,NA
"511","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:11:28,FALSE,NA,"1266175290235027456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjams952",462,TRUE,FALSE,NA,NA
"512","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:02:13,FALSE,NA,"1266172965454000130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USADEFDSFREEDOM",462,TRUE,FALSE,NA,NA
"513","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 01:01:08,FALSE,NA,"1266172689330376704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alvinant",462,TRUE,FALSE,NA,NA
"514","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 00:45:54,FALSE,NA,"1266168859163164672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScoutDrayton",462,TRUE,FALSE,NA,NA
"515","@RedLFCBlood @GoldeN_twitt @zarakayk Obscure reference? You mean like your inaccurate, full of hot air map that sho… https://t.co/WCff0lGBRu",FALSE,0,"RedLFCBlood",2020-05-29 00:35:28,TRUE,"1266129745948946432","1266166232077815810","57062479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IslamiSized",0,FALSE,FALSE,NA,NA
"516","26 May 2020 / Central Asia, MidEast Brief:

'Never waste a crisis': Inside Saudi Arabia's shopping spree

Israel ‘w… https://t.co/yD49mvcKAu",FALSE,1,NA,2020-05-29 00:29:23,TRUE,NA,"1266164701785804800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bscottnewskona",0,FALSE,FALSE,NA,NA
"517","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 00:28:08,FALSE,NA,"1266164385594122240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Josephi46071929",462,TRUE,FALSE,NA,NA
"518","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 00:27:21,FALSE,NA,"1266164186964463617",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Willowinski",462,TRUE,FALSE,NA,NA
"519","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 00:12:35,FALSE,NA,"1266160471486410759",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anne218",462,TRUE,FALSE,NA,NA
"520","RT @TheNationalUAE: ‘Whispers’ will follow a family dealing with the death of its patriarch https://t.co/ehpS0C74U2",FALSE,0,NA,2020-05-29 00:10:31,FALSE,NA,"1266159951854161921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sana36855263",3,TRUE,FALSE,NA,NA
"521","RT @TheNationalUAE: ‘Whispers’ will follow a family dealing with the death of its patriarch https://t.co/ehpS0C74U2",FALSE,0,NA,2020-05-29 00:09:29,FALSE,NA,"1266159693401128963",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","affan_ndm",3,TRUE,FALSE,NA,NA
"522","A government spokesperson has denied rumours of an 80% increase in domestic air travel tickets 

https://t.co/7xBUEc6WVt",FALSE,4,NA,2020-05-29 00:09:00,FALSE,NA,"1266159569866158080",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","ArabianBusiness",1,FALSE,FALSE,NA,NA
"523","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-29 00:07:19,FALSE,NA,"1266159146774065152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarianDClough",462,TRUE,FALSE,NA,NA
"524","‘Whispers’ will follow a family dealing with the death of its patriarch https://t.co/ehpS0C74U2",FALSE,14,NA,2020-05-29 00:00:05,FALSE,NA,"1266157326202961920",NA,"<a href=""https://twitter.facelift-cloud.com/"" rel=""nofollow"">Facelift-Cloud</a>","TheNationalUAE",3,FALSE,FALSE,NA,NA
"525","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:51:04,FALSE,NA,"1266155058963439616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","o1d_dude",462,TRUE,FALSE,NA,NA
"526","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:41:14,FALSE,NA,"1266152583573331968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pg_rant",462,TRUE,FALSE,NA,NA
"527","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:29:12,FALSE,NA,"1266149554036056065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MsJettexas",462,TRUE,FALSE,NA,NA
"528","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:28:08,FALSE,NA,"1266149286019952640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nationrises",462,TRUE,FALSE,NA,NA
"529","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:25:59,FALSE,NA,"1266148746108243969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TerryWRobertson",462,TRUE,FALSE,NA,NA
"530","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:20:55,FALSE,NA,"1266147470683320321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SReneeElliott",462,TRUE,FALSE,NA,NA
"531","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:15:41,FALSE,NA,"1266146155202838528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrinaAltadonna",462,TRUE,FALSE,NA,NA
"532","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:11:48,FALSE,NA,"1266145174104637440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlgordon18_ruth",462,TRUE,FALSE,NA,NA
"533","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 23:01:13,FALSE,NA,"1266142511782932481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","randy_barnes",462,TRUE,FALSE,NA,NA
"534","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:58:01,FALSE,NA,"1266141707248242690",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","edwrather",462,TRUE,FALSE,NA,NA
"535","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:56:58,FALSE,NA,"1266141444961681408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CRTM63",462,TRUE,FALSE,NA,NA
"536","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:52:18,FALSE,NA,"1266140269382000644",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","promises_kept_",462,TRUE,FALSE,NA,NA
"537","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:51:59,FALSE,NA,"1266140187874164736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","joepalojoe",462,TRUE,FALSE,NA,NA
"538","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:33:45,FALSE,NA,"1266135598668136448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonestartxMary",462,TRUE,FALSE,NA,NA
"539","RT @rulajebreal: An Al Qaeda-linked gunman, who KILLED 3 US soldiers in Florida, was an officer in MBS’ Saudi Air Force.
MBS had the US mil…",FALSE,0,NA,2020-05-28 22:29:59,FALSE,NA,"1266134652395196421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mexcan6",82,TRUE,FALSE,NA,NA
"540","RT @ChrisatInter: @SocialM85897394 @ChiHaiDong @rf07176258 Not forgetting those who served in 
Borneo - Cyprus 1963-64 - Radfan - South Ara…",FALSE,0,NA,2020-05-28 22:29:32,FALSE,NA,"1266134540269113344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChiHaiDong",1,TRUE,FALSE,NA,NA
"541","@NeoLibBen You support the double and sometimes triple tapping of air strikes on civilian targets?… https://t.co/2wO0oxNjYj",FALSE,0,"NeoLibBen",2020-05-28 22:28:49,TRUE,"1266089260026933249","1266134360769597440","22363638","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DallocourtMouse",0,FALSE,FALSE,NA,NA
"542","RT @rulajebreal: An Al Qaeda-linked gunman, who KILLED 3 US soldiers in Florida, was an officer in MBS’ Saudi Air Force.
MBS had the US mil…",FALSE,0,NA,2020-05-28 22:23:45,FALSE,NA,"1266133085688524802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richardweiner",82,TRUE,FALSE,NA,NA
"543","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:18:06,FALSE,NA,"1266131661475008513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ga_undrdawg",462,TRUE,FALSE,NA,NA
"544","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:17:30,FALSE,NA,"1266131512241553409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iWideOpen",462,TRUE,FALSE,NA,NA
"545","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 22:14:01,FALSE,NA,"1266130634956656641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dundeeborn69",462,TRUE,FALSE,NA,NA
"546","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 21:57:03,FALSE,NA,"1266126363246952448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FengShuiMiss",462,TRUE,FALSE,NA,NA
"547","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 21:53:19,FALSE,NA,"1266125425362767872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neca37",462,TRUE,FALSE,NA,NA
"548","How did Turkish UAVs outmaneuver Russia's Pantsir air defense in Libya: Lessons and ramifications September 2019 up… https://t.co/mZmZMaKpno",FALSE,1,NA,2020-05-28 21:52:42,TRUE,NA,"1266125269607362560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Louangie",1,FALSE,FALSE,NA,NA
"549","RT @KSA_NUFC: Confirmed at least 25 of the 92 remaining #Premier League matches will be shown on live #TV ‘free to air’
And soon hope to se…",FALSE,0,NA,2020-05-28 21:49:47,FALSE,NA,"1266124534698180611",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Daimond19800",6,TRUE,FALSE,NA,NA
"550","RT @KSA_NUFC: Confirmed at least 25 of the 92 remaining #Premier League matches will be shown on live #TV ‘free to air’
And soon hope to se…",FALSE,0,NA,2020-05-28 21:49:25,FALSE,NA,"1266124444390604802",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","myself_oh",6,TRUE,FALSE,NA,NA
"551","@AirFreight do you guys send large or small cargo via air to 
Dubai
Pakistan
Saudi Arabia",FALSE,0,"AirFreight",2020-05-28 21:41:50,FALSE,NA,"1266122533943771136","22701684","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pakamerican3",0,FALSE,FALSE,NA,NA
"552","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 21:34:26,FALSE,NA,"1266120674596188160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FanjaniRas",462,TRUE,FALSE,NA,NA
"553","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 21:25:19,FALSE,NA,"1266118379448029184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iloveperfumeso",462,TRUE,FALSE,NA,NA
"554","RT @mountainrunner: The point of Trump's Executive Order about social media is to change the subject, to suck the air from discussing 100k…",FALSE,0,NA,2020-05-28 21:22:21,FALSE,NA,"1266117632555614208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goatnotes",9,TRUE,FALSE,NA,NA
"555","RT @paulsperry_: Suspected Corpus Christi naval air station terrorist Adam Alsahli's attended Umm al-Qura University in Mecca, Saudi Arabia…",FALSE,0,NA,2020-05-28 21:08:45,FALSE,NA,"1266114208338530305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TryAgain78911",462,TRUE,FALSE,NA,NA
